3000;20170206;;000008;18108;;0005757354;000010;0000000001;000027302072;6259;000000006259642500;SPIKE + / NIEREN- U. ARMLEHNENKISSEN;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005758028;000010;0000000001;000027300206;6619;000000006619745200;SPLIFF-S / AHOL1,5XLKV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005758028;000020;0000000001;000027300698;6619;000000006619745600;SPLIFF-S / XLSELKV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005758028;000030;0000000001;000027299748;6619;000000006619708700;SPLIFF-S / 2,5RKV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005758028;000040;0000000001;000027300219;6619;000000006619745200;SPLIFF-S / AHOL1,5XLKV;X;1.000;ST;15;;000020;
3000;20170206;;000008;18108;;0005758028;000050;0000000001;000027300754;6619;000000006619745600;SPLIFF-S / XLSELKV;X;1.000;ST;15;;000020;
3000;20170206;;000008;18108;;0005758028;000060;0000000001;000027299802;6619;000000006619708700;SPLIFF-S / 2,5RKV;X;1.000;ST;15;;000020;
3000;20170206;;000008;18108;;0005758503;000010;0000000001;000027300272;6619;000000006619745200;SPLIFF-S / AHOL1,5XLKV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005758503;000020;0000000001;000027300848;6619;000000006619745600;SPLIFF-S / XLSELKV;X;1.000;ST;15;;000010;
3000;20170206;;000008;18108;;0005758503;000030;0000000001;000027299871;6619;000000006619708700;SPLIFF-S / 2,5RKV;X;1.000;ST;15;;000010;
